[750.0666177040006, 246, 4909.9924634706595, 52, 0, 8, 8, 0, 10, 4.587360000000004, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1136.0921015240008, 372, 7818.385976461237, 79, 0, 12, 12, 0, 15, 6.759740000000007, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 4, 0, 0, 0, 0, 0, 0]
[1522.1175853440009, 498, 11240.373919617407, 106, 0, 16, 16, 0, 20, 8.932120000000003, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 4, 0, 0, 0, 0, 0, 0]
[774.0666177040006, 254, 5443.8786066216735, 54, 0, 8, 8, 0, 10, 4.590760000000003, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 2, 0, 0, 0, 0, 0, 0]
[1184.0921015240008, 388, 8499.307043369983, 83, 0, 12, 12, 0, 15, 6.766540000000005, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 4, 0, 0, 0, 0, 0, 0]
[1594.1175853440009, 522, 12173.265098297754, 112, 0, 16, 16, 0, 20, 8.94232, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 4, 0, 0, 0, 0, 0, 0]
[798.0666177040006, 262, 5225.079569064138, 56, 0, 8, 8, 0, 10, 4.594160000000002, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 4, 0, 0, 0, 0, 0, 0]
[1232.0921015240008, 404, 8952.825874145356, 87, 0, 12, 12, 0, 15, 6.773340000000004, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 4, 0, 0, 0, 0, 0, 0]
[1666.1175853440009, 546, 12841.143704019187, 118, 0, 16, 16, 0, 20, 8.952519999999998, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 4, 0, 0, 0, 0, 0, 0]
[822.0666177040006, 270, 5434.408767448011, 58, 0, 8, 8, 0, 10, 4.597560000000001, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 4, 0, 0, 0, 0, 0, 0]
[1280.0921015240008, 420, 9409.327962956873, 91, 0, 12, 12, 0, 15, 6.780140000000002, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 4, 0, 0, 0, 0, 0, 0]
[1738.1175853440009, 570, 13505.712983829639, 124, 0, 16, 16, 0, 20, 8.962719999999996, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 4, 0, 0, 0, 0, 0, 0]
[1058.172814088001, 358, 7120.776002434865, 76, 0, 12, 12, 0, 14, 5.766760000000007, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 4]
[1598.251396100001, 540, 12177.27251133942, 115, 0, 18, 18, 0, 21, 8.528840000000008, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 6]
[2138.3299781119977, 722, 16181.197745326395, 154, 0, 24, 24, 0, 28, 11.290919999999971, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 8]
[1082.172814088001, 366, 7339.728908303507, 78, 0, 12, 12, 0, 14, 5.770160000000006, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 4]
[1646.251396100001, 556, 12190.510035611398, 119, 0, 18, 18, 0, 21, 8.535640000000006, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 6]
[2210.329978111998, 746, 16809.05363361837, 160, 0, 24, 24, 0, 28, 11.301119999999969, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 8]
[1106.172814088001, 374, 7564.804095739789, 80, 0, 12, 12, 0, 14, 5.773560000000005, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 4]
[1694.251396100001, 572, 12665.912989849152, 123, 0, 18, 18, 0, 21, 8.542440000000004, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 6]
[2282.3299781119986, 770, 17537.240501100056, 166, 0, 24, 24, 0, 28, 11.311319999999967, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 8]
[1130.172814088001, 382, 7785.480730606097, 82, 0, 12, 12, 0, 14, 5.776960000000004, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 4]
[1742.251396100001, 588, 13143.52933442095, 127, 0, 18, 18, 0, 21, 8.549240000000003, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 6]
[2354.3299781119986, 794, 18253.36610564271, 172, 0, 24, 24, 0, 28, 11.321519999999964, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 8]
[1066.2354143440011, 366, 7149.074481890471, 76, 4, 12, 12, 4, 14, 6.2413600000000065, 0, 0, 0, 0, 0, 0, 0, 8, 4, 0, 8, 4, 0, 0, 0, 0, 0]
[1610.3452964840014, 552, 11689.517004230247, 115, 6, 18, 18, 6, 21, 9.240740000000004, 0, 0, 0, 0, 0, 0, 0, 12, 6, 0, 12, 6, 0, 0, 0, 0, 0]
[2154.4551786239977, 738, 16469.620156530884, 154, 8, 24, 24, 8, 28, 12.240119999999969, 0, 0, 0, 0, 0, 0, 0, 16, 8, 0, 16, 8, 0, 0, 0, 0, 0]
[1090.2354143440011, 374, 7481.899583318104, 78, 4, 12, 12, 4, 14, 6.244760000000006, 0, 0, 0, 0, 0, 0, 0, 8, 4, 0, 8, 4, 0, 0, 0, 0, 0]
[1658.3452964840014, 568, 12891.083856103496, 119, 6, 18, 18, 6, 21, 9.247540000000003, 0, 0, 0, 0, 0, 0, 0, 12, 6, 0, 12, 6, 0, 0, 0, 0, 0]
[2226.4551786239977, 762, 17128.37587276129, 160, 8, 24, 24, 8, 28, 12.250319999999967, 0, 0, 0, 0, 0, 0, 0, 16, 8, 0, 16, 8, 0, 0, 0, 0, 0]
[1114.2354143440011, 382, 7707.244750242274, 80, 4, 12, 12, 4, 14, 6.248160000000005, 0, 0, 0, 0, 0, 0, 0, 8, 4, 0, 8, 4, 0, 0, 0, 0, 0]
[1706.3452964840014, 584, 12882.44680207453, 123, 6, 18, 18, 6, 21, 9.254340000000001, 0, 0, 0, 0, 0, 0, 0, 12, 6, 0, 12, 6, 0, 0, 0, 0, 0]
[2298.455178623998, 786, 17846.85786483341, 166, 8, 24, 24, 8, 28, 12.260519999999964, 0, 0, 0, 0, 0, 0, 0, 16, 8, 0, 16, 8, 0, 0, 0, 0, 0]
[1138.2354143440011, 390, 7928.1862624574005, 82, 4, 12, 12, 4, 14, 6.251560000000004, 0, 0, 0, 0, 0, 0, 0, 8, 4, 0, 8, 4, 0, 0, 0, 0, 0]
[1754.3452964840014, 600, 13360.583306756293, 127, 6, 18, 18, 6, 21, 9.26114, 0, 0, 0, 0, 0, 0, 0, 12, 6, 0, 12, 6, 0, 0, 0, 0, 0]
[2370.455178623998, 810, 18544.25673832186, 172, 8, 24, 24, 8, 28, 12.270719999999962, 0, 0, 0, 0, 0, 0, 0, 16, 8, 0, 16, 8, 0, 0, 0, 0, 0]
