[1658.35, 568, 12891.08, 119, 6, 18, 18, 6, 21, 9.25, 0, 0, 0, 0, 0, 0, 0, 12, 6, 0, 12, 6, 0, 0, 0, 0, 0, 26, 4, 3, 5.277, 3.6, 0.056]
[2226.46, 762, 17128.38, 160, 8, 24, 24, 8, 28, 12.25, 0, 0, 0, 0, 0, 0, 0, 16, 8, 0, 16, 8, 0, 0, 0, 0, 0, 26, 4, 4, 5.168, 3.776, 0.037]
[1114.24, 382, 7707.24, 80, 4, 12, 12, 4, 14, 6.25, 0, 0, 0, 0, 0, 0, 0, 8, 4, 0, 8, 4, 0, 0, 0, 0, 0, 26, 6, 2, 5.46, 3.362, 0.073]
[1706.35, 584, 12882.45, 123, 6, 18, 18, 6, 21, 9.25, 0, 0, 0, 0, 0, 0, 0, 12, 6, 0, 12, 6, 0, 0, 0, 0, 0, 26, 6, 3, 5.251, 3.662, 0.062]
[2298.46, 786, 17846.86, 166, 8, 24, 24, 8, 28, 12.26, 0, 0, 0, 0, 0, 0, 0, 16, 8, 0, 16, 8, 0, 0, 0, 0, 0, 26, 6, 4, 5.144, 3.838, 0.045]
[1138.24, 390, 7928.19, 82, 4, 12, 12, 4, 14, 6.25, 0, 0, 0, 0, 0, 0, 0, 8, 4, 0, 8, 4, 0, 0, 0, 0, 0, 26, 8, 2, 5.435, 3.407, 0.076]
[1754.35, 600, 13360.58, 127, 6, 18, 18, 6, 21, 9.26, 0, 0, 0, 0, 0, 0, 0, 12, 6, 0, 12, 6, 0, 0, 0, 0, 0, 26, 8, 3, 5.238, 3.718, 0.066]
[2370.46, 810, 18544.26, 172, 8, 24, 24, 8, 28, 12.27, 0, 0, 0, 0, 0, 0, 0, 16, 8, 0, 16, 8, 0, 0, 0, 0, 0, 26, 8, 4, 5.129, 3.893, 0.054]
[1154.17, 390, 7630.48, 84, 0, 12, 12, 0, 14, 5.78, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26, 2, 2, 6.126, 3.77, 0.073]
[1742.25, 588, 12491.0, 127, 0, 18, 18, 0, 21, 8.55, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 6, 26, 2, 3, 5.883, 4.072, 0.049]
[2330.33, 786, 18568.95, 170, 0, 24, 24, 0, 28, 11.32, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 8, 26, 2, 4, 5.751, 4.242, 0.01]
[1178.17, 398, 7966.87, 86, 0, 12, 12, 0, 14, 5.78, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26, 4, 2, 6.074, 3.805, 0.07]
[1790.25, 604, 13797.8, 131, 0, 18, 18, 0, 21, 8.56, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 6, 26, 4, 3, 5.817, 4.1, 0.058]
[2402.33, 810, 19329.06, 176, 0, 24, 24, 0, 28, 11.33, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 8, 26, 4, 4, 5.682, 4.273, 0.034]
[1202.17, 406, 8194.34, 88, 0, 12, 12, 0, 14, 5.79, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26, 6, 2, 6.037, 3.838, 0.07]
[1838.25, 620, 13695.12, 135, 0, 18, 18, 0, 21, 8.56, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 6, 26, 6, 3, 5.773, 4.129, 0.077]
[2474.33, 834, 18967.23, 182, 0, 24, 24, 0, 28, 11.34, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 8, 26, 6, 4, 5.635, 4.3, 0.044]
[1226.17, 414, 8417.35, 90, 0, 12, 12, 0, 14, 5.79, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26, 8, 2, 6.007, 3.867, 0.07]
[1886.25, 636, 14177.28, 139, 0, 18, 18, 0, 21, 8.57, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 6, 26, 8, 3, 5.738, 4.159, 0.084]
[2546.33, 858, 19700.58, 188, 0, 24, 24, 0, 28, 11.35, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 8, 26, 8, 4, 5.6, 4.327, 0.04]
[1054.19, 358, 7321.86, 76, 0, 8, 8, 0, 10, 8.51, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 2, 2, 5.902, 3.442, 0.1]
[1592.28, 540, 12046.71, 115, 0, 12, 12, 0, 15, 12.64, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 2, 3, 5.647, 3.751, 0.049]
[2130.37, 722, 17644.28, 154, 0, 16, 16, 0, 20, 16.77, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 2, 4, 5.497, 3.926, 0.029]
[1078.19, 366, 7541.62, 78, 0, 8, 8, 0, 10, 8.51, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 4, 2, 5.861, 3.49, 0.095]
[1640.28, 556, 12521.42, 119, 0, 12, 12, 0, 15, 12.64, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 4, 3, 5.597, 3.802, 0.048]
[2202.37, 746, 17262.87, 160, 0, 16, 16, 0, 20, 16.78, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 4, 4, 5.445, 3.98, 0.033]
[1102.19, 374, 7767.48, 80, 0, 8, 8, 0, 10, 8.51, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 2, 5.832, 3.538, 0.095]
[1688.28, 572, 12998.37, 123, 0, 12, 12, 0, 15, 12.65, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 3, 5.564, 3.854, 0.051]
[2274.37, 770, 17993.35, 166, 0, 16, 16, 0, 20, 16.79, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 4, 5.413, 4.032, 0.038]
[1126.19, 382, 7988.93, 82, 0, 8, 8, 0, 10, 8.52, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 8, 2, 5.809, 3.579, 0.094]
[1736.28, 588, 13477.49, 127, 0, 12, 12, 0, 15, 12.66, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 8, 3, 5.538, 3.9, 0.052]
[2346.37, 794, 18711.7, 172, 0, 16, 16, 0, 20, 16.8, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 8, 4, 5.389, 4.075, 0.041]
[1230.15, 422, 7926.87, 88, 4, 16, 16, 4, 18, 6.33, 4, 0, 0, 4, 4, 4, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 2, 2, 6.175, 3.746, 0.095]
[1856.22, 636, 12966.53, 133, 6, 24, 24, 6, 27, 9.37, 6, 0, 0, 6, 6, 6, 6, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 2, 3, 5.924, 4.06, 0.097]
[2482.29, 850, 18223.02, 178, 8, 32, 32, 8, 36, 12.41, 8, 0, 0, 8, 8, 8, 8, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 2, 4, 5.803, 4.258, 0.033]
[1254.15, 430, 8264.88, 90, 4, 16, 16, 4, 18, 6.33, 4, 0, 0, 4, 4, 4, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 4, 2, 6.12, 3.776, 0.095]
[1904.22, 652, 14224.11, 137, 6, 24, 24, 6, 27, 9.37, 6, 0, 0, 6, 6, 6, 6, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 4, 3, 5.856, 4.09, 0.101]
[2554.29, 874, 20122.56, 184, 8, 32, 32, 8, 36, 12.42, 8, 0, 0, 8, 8, 8, 8, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 4, 4, 5.721, 4.276, 0.051]
[1278.15, 438, 8493.43, 92, 4, 16, 16, 4, 18, 6.33, 4, 0, 0, 4, 4, 4, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 2, 6.08, 3.811, 0.095]
[1952.22, 668, 14176.0, 141, 6, 24, 24, 6, 27, 9.38, 6, 0, 0, 6, 6, 6, 6, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 3, 5.81, 4.125, 0.104]
[2626.29, 898, 19603.48, 190, 8, 32, 32, 8, 36, 12.43, 8, 0, 0, 8, 8, 8, 8, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 4, 5.672, 4.306, 0.056]
[1302.15, 446, 8717.51, 94, 4, 16, 16, 4, 18, 6.34, 4, 0, 0, 4, 4, 4, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 8, 2, 6.048, 3.843, 0.093]
[2000.22, 684, 14660.23, 145, 6, 24, 24, 6, 27, 9.39, 6, 0, 0, 6, 6, 6, 6, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 8, 3, 5.774, 4.158, 0.103]
[2698.29, 922, 20329.4, 196, 8, 32, 32, 8, 36, 12.44, 8, 0, 0, 8, 8, 8, 8, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 8, 4, 5.635, 4.335, 0.058]
[1230.15, 422, 8043.87, 88, 4, 16, 16, 4, 18, 6.33, 4, 0, 0, 4, 4, 4, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 2, 2, 6.126, 3.692, 0.097]
[1856.22, 636, 13389.14, 133, 6, 24, 24, 6, 27, 9.37, 6, 0, 0, 6, 6, 6, 6, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 2, 3, 5.883, 4.008, 0.056]
[2482.29, 850, 18399.6, 178, 8, 32, 32, 8, 36, 12.41, 8, 0, 0, 8, 8, 8, 8, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 2, 4, 5.746, 4.192, 0.031]
[1254.15, 430, 8381.88, 90, 4, 16, 16, 4, 18, 6.33, 4, 0, 0, 4, 4, 4, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 4, 2, 6.075, 3.722, 0.086]
[1904.22, 652, 13869.28, 137, 6, 24, 24, 6, 27, 9.37, 6, 0, 0, 6, 6, 6, 6, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 4, 3, 5.816, 4.042, 0.056]
[2554.29, 874, 19099.18, 184, 8, 32, 32, 8, 36, 12.42, 8, 0, 0, 8, 8, 8, 8, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 4, 4, 5.674, 4.222, 0.032]
[1278.15, 438, 8610.43, 92, 4, 16, 16, 4, 18, 6.33, 4, 0, 0, 4, 4, 4, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 2, 6.035, 3.76, 0.09]
[1952.22, 668, 14351.5, 141, 6, 24, 24, 6, 27, 9.38, 6, 0, 0, 6, 6, 6, 6, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 3, 5.771, 4.079, 0.057]
[2626.29, 898, 19837.48, 190, 8, 32, 32, 8, 36, 12.43, 8, 0, 0, 8, 8, 8, 8, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 4, 5.627, 4.257, 0.034]
[1302.15, 446, 8834.51, 94, 4, 16, 16, 4, 18, 6.34, 4, 0, 0, 4, 4, 4, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 8, 2, 6.005, 3.791, 0.088]
[2000.22, 684, 15742.79, 145, 6, 24, 24, 6, 27, 9.33, 6, 0, 0, 6, 6, 6, 6, 12, 0, 0, 1, 0, 0, 0, 0, 0, 0, 26, 8, 3, 5.691, 4.064, 0.069]
[2698.29, 922, 22049.16, 196, 8, 32, 32, 8, 36, 12.38, 8, 0, 0, 8, 8, 8, 8, 16, 0, 0, 1, 0, 0, 0, 0, 0, 0, 26, 8, 4, 5.558, 4.25, 0.06]
[1118.17, 382, 7422.02, 80, 4, 12, 12, 4, 14, 7.31, 0, 4, 4, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 2, 2, 5.86, 3.413, 0.09]
[1688.25, 576, 12810.09, 121, 6, 18, 18, 6, 21, 10.84, 0, 6, 6, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 2, 3, 5.602, 3.716, 0.048]
[2258.33, 770, 17868.89, 162, 8, 24, 24, 8, 28, 14.37, 0, 8, 8, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 2, 4, 5.455, 3.894, 0.029]
[1142.17, 390, 7642.17, 82, 4, 12, 12, 4, 14, 7.31, 0, 4, 4, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 4, 2, 5.823, 3.462, 0.089]
[1736.25, 592, 12681.64, 125, 6, 18, 18, 6, 21, 10.85, 0, 6, 6, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 4, 3, 5.554, 3.774, 0.048]
[2330.33, 794, 17480.71, 168, 8, 24, 24, 8, 28, 14.38, 0, 8, 8, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 4, 4, 5.407, 3.951, 0.033]
[1166.17, 398, 7868.41, 84, 4, 12, 12, 4, 14, 7.31, 0, 4, 4, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 2, 5.795, 3.511, 0.091]
[1784.25, 608, 13159.33, 129, 6, 18, 18, 6, 21, 10.85, 0, 6, 6, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 3, 5.524, 3.827, 0.052]
[2402.33, 818, 18212.3, 174, 8, 24, 24, 8, 28, 14.39, 0, 8, 8, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 4, 5.377, 4.002, 0.041]
[1190.17, 406, 8090.23, 86, 4, 12, 12, 4, 14, 7.32, 0, 4, 4, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 8, 2, 5.773, 3.553, 0.091]
[1832.25, 624, 13639.18, 133, 6, 18, 18, 6, 21, 10.86, 0, 6, 6, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 8, 3, 5.501, 3.872, 0.058]
[2474.33, 842, 18931.72, 180, 8, 24, 24, 8, 28, 14.4, 0, 8, 8, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 8, 4, 5.354, 4.047, 0.045]
[1246.13, 430, 7596.18, 88, 12, 20, 20, 12, 22, 4.91, 0, 12, 12, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 2, 2, 5.941, 3.496, 0.098]
[1880.19, 648, 12485.81, 133, 18, 30, 30, 18, 33, 7.24, 0, 18, 18, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 2, 3, 5.68, 3.8, 0.051]
[2514.25, 866, 18265.8, 178, 24, 40, 40, 24, 44, 9.57, 0, 24, 24, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 2, 4, 5.541, 3.985, 0.029]
[1270.13, 438, 7817.09, 90, 12, 20, 20, 12, 22, 4.91, 0, 12, 12, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 4, 2, 5.883, 3.53, 0.09]
[1928.19, 664, 12962.79, 137, 18, 30, 30, 18, 33, 7.25, 0, 18, 18, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 4, 3, 5.625, 3.847, 0.048]
[2586.25, 890, 17864.01, 184, 24, 40, 40, 24, 44, 9.59, 0, 24, 24, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 4, 4, 5.479, 4.027, 0.032]
[1294.13, 446, 8044.08, 92, 12, 20, 20, 12, 22, 4.92, 0, 12, 12, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 2, 5.853, 3.575, 0.084]
[1976.19, 680, 13441.95, 141, 18, 30, 30, 18, 33, 7.26, 0, 18, 18, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 3, 5.588, 3.896, 0.049]
[2658.25, 914, 18597.77, 190, 24, 40, 40, 24, 44, 9.6, 0, 24, 24, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 4, 5.445, 4.074, 0.036]
[1318.13, 454, 8266.63, 94, 12, 20, 20, 12, 22, 4.92, 0, 12, 12, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 8, 2, 5.828, 3.615, 0.088]
[2024.19, 696, 13923.21, 145, 18, 30, 30, 18, 33, 7.26, 0, 18, 18, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 8, 3, 5.564, 3.939, 0.052]
[2730.25, 938, 19319.29, 196, 24, 40, 40, 24, 44, 9.61, 0, 24, 24, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 8, 4, 5.42, 4.116, 0.04]
[1166.17, 398, 7670.49, 84, 0, 12, 12, 0, 14, 6.78, 0, 0, 0, 0, 0, 4, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 2, 2, 6.189, 3.759, 0.1]
[1760.25, 600, 13420.83, 127, 0, 18, 18, 0, 21, 10.05, 0, 0, 0, 0, 0, 6, 6, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 2, 3, 5.961, 4.089, 0.055]
[2354.33, 802, 18624.55, 170, 0, 24, 24, 0, 28, 13.32, 0, 0, 0, 0, 0, 8, 8, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 2, 4, 5.83, 4.279, 0.033]
[1190.17, 406, 8006.98, 86, 0, 12, 12, 0, 14, 6.79, 0, 0, 0, 0, 0, 4, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 4, 2, 6.136, 3.791, 0.093]
[1808.25, 616, 13275.41, 131, 0, 18, 18, 0, 21, 10.06, 0, 0, 0, 0, 0, 6, 6, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 4, 3, 5.888, 4.117, 0.051]
[2426.33, 826, 18293.23, 176, 0, 24, 24, 0, 28, 13.33, 0, 0, 0, 0, 0, 8, 8, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 4, 4, 5.751, 4.301, 0.036]
[1214.17, 414, 8234.54, 88, 0, 12, 12, 0, 14, 6.79, 0, 0, 0, 0, 0, 4, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 2, 6.096, 3.828, 0.091]
[1856.25, 632, 13755.68, 135, 0, 18, 18, 0, 21, 10.07, 0, 0, 0, 0, 0, 6, 6, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 3, 5.839, 4.15, 0.053]
[2498.33, 850, 19028.64, 182, 0, 24, 24, 0, 28, 13.34, 0, 0, 0, 0, 0, 8, 8, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 4, 5.699, 4.332, 0.04]
[1238.17, 422, 8457.64, 90, 0, 12, 12, 0, 14, 6.79, 0, 0, 0, 0, 0, 4, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 8, 2, 6.064, 3.86, 0.09]
[1904.25, 648, 14238.01, 139, 0, 18, 18, 0, 21, 10.07, 0, 0, 0, 0, 0, 6, 6, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 8, 3, 5.802, 4.182, 0.055]
[2570.33, 874, 19751.76, 188, 0, 24, 24, 0, 28, 13.35, 0, 0, 0, 0, 0, 8, 8, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 8, 4, 5.661, 4.36, 0.044]
[1166.32, 406, 8017.56, 84, 0, 8, 8, 0, 10, 11.63, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 2, 2, 5.852, 3.409, 0.094]
[1760.47, 612, 13956.56, 127, 0, 12, 12, 0, 15, 17.32, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 2, 3, 5.592, 3.712, 0.046]
